year,county,state,povrate,wagesal_percap,trans_gov_pc,trans_medicare_pc,oldfrac,totalpop,trans_medicaid_pc,unemprate
2008,"Carroll County, KY",21,14.6,30.010569,8.0339422,2.1555054,0.1246277,10744,1.4202993,7.5
2011,"Owen County, KY",21,17.9,6.3045106,9.4111729,2.8204684,0.14900693,10825,1.3795161,7.6
2015,"Owen County, KY",21,16.9,6.4920626,9.8534498,2.7488008,0.16766021,10736,2.2406347,4.1
2009,"Carroll County, KY",21,17.3,27.006111,8.9675579,2.1882095,0.12652045,10852,1.6464298,13.0
2006,"Owen County, KY",21,15.7,5.5981259,6.6371155,1.9002399,0.13531141,10886,1.148671,5.5
2007,"Carroll County, KY",21,15.2,31.819351,7.4955654,2.1020555,0.12317131,10595,1.4577605,5.4
2014,"Owen County, KY",21,17.4,6.3243251,9.1594324,2.5654161,0.16627568,10657,1.9881488,5.0
2019,"Owen County, KY",21,15.7,5.5551095,9.9214773,2.7413456,0.19108339,10901,2.1020794,4.6
2017,"Trimble County, KY",21,13.5,6.2840071,9.5268888,2.4324546,0.1732191,8521,2.0492091,5.0
2009,"Trimble County, KY",21,15.7,27.684746,8.2318716,2.0638449,0.12648222,8855,1.3119508,11.7
2005,"Trimble County, KY",21,14.7,4.2514572,5.9498668,1.3149958,0.11162949,8788,1.1237235,6.4
2010,"Trimble County, KY",21,15.0,12.633558,8.6272411,2.1492724,0.13163868,8812,1.2769177,12.9
2017,"Carroll County, KY",21,20.8,34.447014,10.221548,2.5867538,0.15195072,10714,2.5441232,4.7
2004,"Owen County, KY",21,16.0,5.7527575,6.2253428,1.7083369,0.13375562,10893,1.2352701,5.1
2017,"Owen County, KY",21,15.7,6.339633,9.9589586,2.8049843,0.17843246,10794,2.1562905,4.4
2005,"Carroll County, KY",21,14.4,31.057064,7.1060576,1.8843683,0.12120636,10511,1.4475011,5.6
2014,"Trimble County, KY",21,16.2,5.6945753,9.1661673,2.4372523,0.16039899,8722,1.8326385,7.3
2015,"Trimble County, KY",21,15.7,5.7394633,9.3957834,2.3455572,0.1623726,8733,2.0683992,5.6
2012,"Trimble County, KY",21,17.8,5.4799948,8.5108805,2.4105823,0.14597467,8844,1.2289765,9.0
2005,"Owen County, KY",21,16.1,5.6131616,6.1998639,1.5127859,0.13366972,10900,1.1988732,5.8
2002,"Carroll County, KY",21,,27.7206,6.4574714,1.4350232,0.11995733,10312,1.3979243,7.2
2006,"Trimble County, KY",21,14.7,4.5810647,6.3892088,1.6816181,0.11438572,8856,1.0679333,6.7
2009,"Owen County, KY",21,17.7,6.7460341,8.768569,2.4401357,0.14318453,10909,1.4072556,9.8
2016,"Trimble County, KY",21,14.8,6.4975939,9.1828976,2.2107944,0.16775244,8596,1.9655483,5.4
2013,"Trimble County, KY",21,16.1,5.4326425,8.4145136,2.2108424,0.15457126,8805,1.2851284,8.3
2018,"Carroll County, KY",21,15.6,37.455917,10.306352,2.6343729,0.15421957,10712,2.5155561,4.1
2008,"Owen County, KY",21,16.9,6.0976448,7.9076595,2.2793937,0.13887376,11010,1.1908979,6.5
2016,"Owen County, KY",21,18.2,6.7006259,9.7416334,2.7090394,0.1748219,10668,2.1062729,4.3
2019,"Trimble County, KY",21,11.9,6.8993888,9.9136515,2.6432483,0.17837328,8471,2.0124114,4.4
2012,"Green County, KY",21,21.9,5.4681449,10.50733,3.0386374,0.17841625,11277,2.2274432,8.3
2004,"Russell County, KY",21,21.5,11.084141,8.7316999,1.9090625,0.16218622,16851,2.2234268,6.0
2006,"Taylor County, KY",21,22.2,14.665824,8.4411917,2.3856051,0.15744025,23971,1.5713309,4.7
2013,"Russell County, KY",21,25.5,10.967337,10.720849,2.6920733,0.18519354,17749,2.3401847,11.6
2018,"Green County, KY",21,18.0,5.5113082,12.540387,3.6429338,0.2075832,10998,3.6767571,4.2
2010,"Adair County, KY",21,24.0,8.4812641,10.351293,2.5685623,0.15370262,18757,2.2587137,12.4
2005,"Taylor County, KY",21,18.5,14.846319,8.0363312,1.8843551,0.15596716,23755,1.6570125,5.3
2015,"Green County, KY",21,20.5,5.4417934,12.641758,3.5067821,0.19943385,10951,3.8332913,5.3
2010,"Russell County, KY",21,27.8,11.841314,11.011855,2.6830401,0.17475674,17573,2.3517158,12.8
2003,"Green County, KY",21,17.2,5.2505274,7.2508001,1.6321818,0.16829628,11557,1.7475932,6.3
2008,"Russell County, KY",21,23.5,11.309669,9.9836445,2.5393593,0.16857779,17529,2.0824308,7.3
2012,"Adair County, KY",21,27.1,8.4103661,9.5362549,2.3008792,0.15855075,18934,2.1577036,9.5
2012,"Russell County, KY",21,28.0,11.983311,10.47541,2.5875127,0.18155015,17637,2.260788,10.3
2002,"Taylor County, KY",21,,13.413561,7.5117955,1.6159068,0.14984146,23338,1.5962243,5.3
2016,"Taylor County, KY",21,21.3,16.755814,11.038553,2.8319366,0.1755041,25441,2.6625011,5.0
2017,"Green County, KY",21,18.5,5.334177,12.398734,3.5376129,0.20387822,11036,3.6908679,4.7
2016,"Green County, KY",21,20.4,5.4296765,12.318563,3.4758248,0.20247972,10969,3.5822325,4.5
2015,"Adair County, KY",21,27.2,8.3794222,11.054665,2.3989441,0.17362489,19162,3.5689058,7.2
2013,"Adair County, KY",21,25.0,8.1554127,9.5023088,2.2679071,0.16068815,19124,2.2254016,10.1
2006,"Adair County, KY",21,24.8,8.528348,8.2612524,2.3604436,0.1451868,18335,1.9450735,5.7
2007,"Adair County, KY",21,21.4,8.5802126,8.6967897,2.496845,0.14713675,18493,2.0460401,5.8
2004,"Adair County, KY",21,21.5,8.4416437,8.0999556,2.0796416,0.14810492,17994,2.1329095,5.3
2019,"Green County, KY",21,18.6,5.522131,12.538569,3.5454035,0.21085824,10941,3.6599503,4.4
2005,"Green County, KY",21,19.5,5.2893453,8.1460857,2.1049311,0.171138,11406,2.0141647,6.2
2014,"Adair County, KY",21,26.3,8.075428,10.434048,2.3060336,0.16592254,19262,3.135613,8.7
2008,"Adair County, KY",21,23.4,8.5838642,9.226573,2.5063028,0.15101667,18541,2.0169184,6.8
2016,"Russell County, KY",21,25.0,10.242621,11.673953,2.650903,0.19325793,17769,3.5180779,8.5
2010,"Green County, KY",21,21.6,5.3373122,11.066467,3.2177544,0.17328584,11230,2.3180172,11.8
2011,"Adair County, KY",21,23.1,8.2150383,10.26023,2.6164632,0.15457945,18987,2.2421598,11.8
2007,"Taylor County, KY",21,17.1,15.114818,8.7537737,2.4508255,0.156616,24078,1.6596433,5.3
2016,"Adair County, KY",21,26.1,8.2412844,10.831332,2.4413955,0.17778701,19259,3.3129621,6.6
2009,"Russell County, KY",21,25.3,11.272079,10.828196,2.5492766,0.1698049,17632,2.4237761,12.0
2014,"Russell County, KY",21,26.3,10.524042,11.607227,2.5683835,0.18794626,17787,3.315767,10.2
2017,"Adair County, KY",21,22.5,8.0493498,11.017969,2.5313034,0.18229896,19287,3.4315674,6.1
2003,"Taylor County, KY",21,16.6,13.611808,7.6447773,1.7517484,0.1515307,23388,1.4900862,5.7
2009,"Green County, KY",21,23.5,5.1667652,10.665332,3.0015006,0.17316665,11359,2.3753612,11.8
2008,"Taylor County, KY",21,19.0,14.866569,9.1076784,2.3068004,0.15892975,24256,1.6281734,6.1
2011,"Taylor County, KY",21,18.8,14.263588,10.310551,2.6333096,0.15825698,24991,1.8020893,10.8
2011,"Green County, KY",21,24.6,5.3566957,10.857397,3.151304,0.17469396,11191,2.3382893,9.7
2005,"Adair County, KY",21,24.9,8.5275097,8.0808191,2.0550992,0.14695498,18128,2.0559423,5.6
2015,"Taylor County, KY",21,23.0,15.837493,11.160561,2.7905262,0.1723208,25586,2.8370287,6.0
2019,"Taylor County, KY",21,16.4,16.726734,11.564397,3.1857162,0.18301059,25769,2.6743071,4.3
2002,"Green County, KY",21,,5.633039,7.2775722,1.6416827,0.16997315,11543,1.8805702,5.3
2019,"Adair County, KY",21,21.4,8.184763,11.438266,2.8829517,0.19242787,19202,3.340405,5.3
2018,"Russell County, KY",21,21.6,10.899611,11.762633,2.6983855,0.20005621,17790,3.6057186,5.8
2007,"Green County, KY",21,17.2,5.3072014,9.077981,2.8206468,0.17245005,11412,2.0437624,6.1
2018,"Taylor County, KY",21,19.2,16.410177,11.303495,3.0046949,0.18115544,25514,2.7295382,4.2
2011,"Russell County, KY",21,21.9,12.198075,10.729931,2.648226,0.17570621,17700,2.3464038,11.7
2019,"Russell County, KY",21,22.6,11.012842,11.851299,2.7392991,0.20236568,17923,3.5484002,5.7
2008,"Green County, KY",21,20.7,5.0899181,9.4923983,2.6898735,0.17197341,11432,2.0159206,7.7
2006,"Green County, KY",21,19.9,5.4753299,8.8554468,2.9294703,0.17277807,11454,1.919017,5.6
2009,"Taylor County, KY",21,22.4,14.325879,10.308803,2.6454515,0.1598063,24367,1.8975714,10.4
2003,"Russell County, KY",21,19.9,10.545106,8.2791967,1.7866008,0.16163871,16574,1.939973,7.4
2013,"Taylor County, KY",21,20.7,14.402617,9.8980932,2.5176699,0.16725625,25159,1.7896296,9.4
2014,"Green County, KY",21,21.5,5.3876805,11.751931,3.1211133,0.19515294,11017,3.3746567,6.5
2002,"Adair County, KY",21,,8.3695364,7.5021353,1.6710354,0.14508501,17762,1.9847695,5.4
2013,"Green County, KY",21,23.1,5.4330258,10.683552,3.0626965,0.1843285,11154,2.3458071,8.3
2007,"Russell County, KY",21,22.3,11.494936,9.5204935,2.4466386,0.16575129,17297,2.1353555,6.1
2004,"Taylor County, KY",21,17.8,14.30387,7.9956017,1.782322,0.15482666,23536,1.7222651,5.1
2006,"Russell County, KY",21,21.0,11.210259,9.179059,2.3895133,0.16486768,17232,2.0202558,6.5
2009,"Adair County, KY",21,24.0,8.654151,10.202745,2.6029141,0.15110257,18729,2.3373847,10.8
2018,"Adair County, KY",21,23.8,8.4379683,11.166944,2.6074367,0.18771811,19199,3.4225476,5.0
2015,"Russell County, KY",21,24.6,10.012265,12.027344,2.6411428,0.19247951,17685,3.7742941,11.8
2003,"Adair County, KY",21,20.0,8.1741409,7.6199827,1.88587,0.14689802,17924,1.8289777,5.9
2014,"Taylor County, KY",21,26.7,14.855204,10.561672,2.588521,0.17050473,25360,2.5206089,7.7
2002,"Russell County, KY",21,,10.343304,8.1930799,1.6035793,0.16217695,16445,2.0902729,7.7
2004,"Green County, KY",21,18.3,5.3538647,7.794138,1.8061537,0.16909187,11408,2.0740769,5.4
2017,"Russell County, KY",21,23.3,10.481124,11.773659,2.6427402,0.19601648,17723,3.6546471,7.2
2010,"Taylor County, KY",21,22.8,14.325956,10.382182,2.5656915,0.15891865,24673,1.8159412,12.3
2012,"Taylor County, KY",21,22.1,13.984764,10.016102,2.6084864,0.16414696,25069,1.7243125,9.6
2005,"Russell County, KY",21,24.0,10.968762,8.7279139,1.853693,0.16335645,17018,2.1378119,6.6
2017,"Taylor County, KY",21,18.2,17.351452,11.152604,2.9198573,0.17726277,25544,2.7485206,4.4
2017,"Clinton County, KY",21,26.4,11.656941,13.378794,3.1426473,0.19016843,10212,4.9839435,6.6
2009,"Cumberland County, KY",21,25.2,7.3451405,12.847075,3.3261933,0.19299781,6855,3.7474833,12.8
2010,"Wayne County, KY",21,28.3,8.2811546,10.520168,2.3258371,0.161247,20850,2.2684388,14.1
2006,"Cumberland County, KY",21,26.6,7.116313,10.202496,2.6718636,0.18832178,7073,2.9594455,7.3
2004,"Cumberland County, KY",21,22.1,6.9984322,9.3244944,1.9136709,0.18333565,7189,3.1353414,7.0
2019,"Clinton County, KY",21,23.4,12.070529,13.280532,3.0464327,0.19749461,10218,4.9013057,5.5
2014,"Wayne County, KY",21,26.2,8.2687597,11.25156,2.4874215,0.18677855,20618,3.2611337,9.7
2014,"Cumberland County, KY",21,27.8,8.6958838,14.491698,3.5893862,0.20722999,6722,5.2884097,7.6
2005,"Clinton County, KY",21,27.0,11.57081,9.8204517,2.4987371,0.15948449,9932,2.8885038,6.4
2018,"Clinton County, KY",21,25.7,11.954416,13.493056,3.2369618,0.19483845,10152,4.9782696,5.5
2012,"Clinton County, KY",21,27.5,11.389491,11.784399,3.2530391,0.1738072,10270,3.061837,10.9
2018,"Cumberland County, KY",21,23.3,10.353792,15.07437,3.695998,0.22067831,6693,5.7561178,4.5
2004,"Clinton County, KY",21,23.5,11.897855,9.6928043,2.3268089,0.15850697,9886,2.988523,6.8
2004,"Wayne County, KY",21,24.3,9.8274355,7.8686991,1.5863059,0.14008695,20473,2.0875344,5.5
2008,"Cumberland County, KY",21,23.7,7.2986073,11.28638,2.903343,0.19242446,6917,3.1719551,7.8
2003,"Clinton County, KY",21,21.7,10.832656,9.1710634,2.2607992,0.15480916,9825,2.5709448,9.2
2007,"Cumberland County, KY",21,24.0,7.2830343,10.678716,2.8322911,0.18810174,6959,3.1919088,6.9
2010,"Cumberland County, KY",21,26.3,7.4630976,13.015564,3.4970503,0.19157925,6864,3.6225519,11.8
2002,"Clinton County, KY",21,,10.724048,9.2125282,2.0816574,0.15386191,9762,2.7859375,8.6
2003,"Wayne County, KY",21,22.8,9.33391,7.2481217,1.3674773,0.13963543,20353,1.8029029,6.6
2011,"Clinton County, KY",21,27.2,11.884828,11.916272,3.0982828,0.16834022,10158,3.2240572,11.4
2003,"Cumberland County, KY",21,20.8,7.2208595,8.7578812,1.7345686,0.17829674,7151,2.741183,7.3
2013,"Cumberland County, KY",21,26.2,8.3533087,12.944939,3.6040795,0.20324005,6790,3.6779053,10.7
2017,"Cumberland County, KY",21,22.8,9.8468533,15.040561,3.5663586,0.21505216,6710,5.8033104,5.3
2002,"Wayne County, KY",21,,9.4856272,7.3063807,1.3212745,0.13890825,20078,1.9527845,6.5
2012,"Cumberland County, KY",21,27.9,7.6114955,12.558443,3.3509414,0.19868709,6855,3.4976683,10.8
2019,"Cumberland County, KY",21,23.0,11.365872,15.574748,3.9063179,0.22785002,6614,5.770442,4.2
2015,"Wayne County, KY",21,28.0,8.6553907,11.744327,2.479085,0.19069339,20609,3.6855731,8.2
2018,"Wayne County, KY",21,28.1,9.2029619,11.658228,2.4786055,0.2103769,20430,3.5742955,7.0
2016,"Clinton County, KY",21,25.3,11.748399,13.313861,3.1553226,0.18892157,10200,4.8083353,7.6
2007,"Wayne County, KY",21,27.0,9.0467339,8.6581526,2.0525613,0.14902985,20667,2.0394421,6.5
2011,"Cumberland County, KY",21,27.4,7.6072364,12.654419,3.2888126,0.19199418,6870,3.6360855,11.0
2016,"Wayne County, KY",21,26.9,8.9699163,11.421984,2.5068645,0.19615978,20728,3.4247952,7.7
2015,"Cumberland County, KY",21,24.8,9.2391338,15.423719,3.7288435,0.2085498,6737,5.9570422,6.0
2011,"Wayne County, KY",21,31.7,8.0276155,10.5711,2.5234792,0.16678628,20901,2.2752275,14.3
2013,"Wayne County, KY",21,27.5,8.083066,10.361249,2.5208826,0.17981908,20782,2.2884865,11.9
2006,"Clinton County, KY",21,30.4,11.472504,9.9176674,2.6961739,0.15479782,9942,2.761826,5.9
2016,"Cumberland County, KY",21,25.3,9.4619751,15.191574,3.9202197,0.21408409,6731,5.5705023,5.7
2013,"Clinton County, KY",21,27.6,11.594639,11.953501,3.2991056,0.17896806,10175,3.218473,10.5
2009,"Clinton County, KY",21,27.1,12.507444,11.882735,3.0699008,0.16348881,10227,3.2960553,9.4
2014,"Clinton County, KY",21,25.7,11.722985,12.956305,3.1124065,0.18386748,10203,4.5519733,9.0
2008,"Clinton County, KY",21,26.4,12.256159,10.658891,2.7923861,0.16005072,10253,2.8082075,6.5
2007,"Clinton County, KY",21,24.1,12.135608,10.318984,2.9280093,0.15839921,10120,2.8781006,5.2
2012,"Wayne County, KY",21,26.9,8.1084118,10.148446,2.3425627,0.17451018,20824,2.193203,13.0
2006,"Wayne County, KY",21,27.1,9.1066637,8.3666677,2.0891638,0.1477588,20547,1.9343822,6.7
2005,"Cumberland County, KY",21,23.2,7.0686245,9.9191055,2.3666008,0.18709312,7066,3.0970173,7.9
2008,"Wayne County, KY",21,28.1,8.7115011,9.3054924,2.189182,0.15363492,20757,2.0086625,8.3
2009,"Wayne County, KY",21,27.3,8.2184114,10.369576,2.2761164,0.15644687,20793,2.3476355,13.8
2010,"Clinton County, KY",21,25.4,12.029717,12.017917,3.2020969,0.16565795,10244,3.1804612,11.0
2017,"Wayne County, KY",21,24.9,8.9967022,11.437757,2.4162748,0.20292807,20628,3.5673828,7.8
2015,"Clinton County, KY",21,26.4,11.839968,13.866555,3.3406906,0.1869783,10183,5.1477857,8.4
2005,"Wayne County, KY",21,26.5,9.7440329,8.1086998,1.7708298,0.14252292,20516,2.0231404,6.1
2019,"Wayne County, KY",21,23.8,8.9420347,11.804882,2.5865254,0.21801996,20333,3.5634067,5.8
2002,"Cumberland County, KY",21,,7.4835892,8.8787117,1.8303682,0.17839196,7164,2.8953235,5.6
2018,"Marion County, KY",21,17.1,18.984676,9.8283453,2.3920181,0.16345856,19326,2.7904172,3.8
2002,"Marion County, KY",21,,12.413327,5.9630065,1.0719596,0.12508091,18540,1.5554286,5.1
2014,"Washington County, KY",21,19.7,10.698623,9.1709452,2.2649827,0.16578439,11901,2.3309634,5.4
2007,"Washington County, KY",21,14.6,10.863699,7.6056404,2.1522498,0.15103093,11640,1.4913828,5.6
2013,"Washington County, KY",21,16.8,10.1657,8.6818848,2.2399695,0.16144823,11849,1.6484557,6.9
2017,"Washington County, KY",21,15.2,11.634319,9.9967146,2.6281695,0.17962962,11880,2.5628002,4.2
2019,"Marion County, KY",21,16.8,18.989418,10.005019,2.4347672,0.16940798,19273,2.7743378,3.9
2003,"Marion County, KY",21,15.7,13.11129,6.1515722,1.2802358,0.12438424,18676,1.4438971,5.6
2015,"Nelson County, KY",21,12.5,13.974388,8.3979902,2.0701578,0.14102052,45114,1.5011183,5.1
2008,"Washington County, KY",21,16.6,10.536401,8.1931524,2.1811023,0.14570168,11551,1.4850101,7.2
2017,"Nelson County, KY",21,9.8,14.795794,8.5156116,2.2413716,0.15117019,45591,1.4350085,4.4
2006,"Marion County, KY",21,19.1,14.565288,6.7074103,1.6447408,0.12407178,19392,1.5000011,5.2
2011,"Washington County, KY",21,17.1,10.205154,9.2225571,2.3580642,0.15876818,11690,1.6716526,9.3
2014,"Marion County, KY",21,21.8,16.22835,9.2724333,2.0289655,0.15158027,19079,2.5876951,6.4
2008,"Nelson County, KY",21,12.7,13.994881,6.7095556,1.6014264,0.11104067,42588,0.86867964,7.3
2009,"Washington County, KY",21,16.6,9.9579163,8.9187288,2.0682178,0.15367965,11550,1.738717,13.0
2009,"Marion County, KY",21,20.6,13.005058,8.3473454,1.7206656,0.12873691,19769,1.8052561,13.2
2017,"Marion County, KY",21,14.8,18.332918,9.8201618,2.3358223,0.15962856,19276,2.8158576,4.2
2011,"Nelson County, KY",21,15.5,12.330147,7.639535,1.7996267,0.11978576,44062,0.95753849,10.6
2008,"Marion County, KY",21,19.7,14.421938,7.4572287,1.7166424,0.12576984,19647,1.5516301,6.4
2015,"Marion County, KY",21,20.5,17.240019,9.7684031,2.1364312,0.15438268,19212,2.9203193,4.9
2014,"Nelson County, KY",21,12.7,13.359366,7.9415951,1.9625756,0.13611841,44858,1.3297971,6.1
2011,"Marion County, KY",21,21.7,13.444217,8.4114447,1.9610708,0.1318434,20001,1.7319577,10.8
2019,"Washington County, KY",21,14.4,11.697087,9.8782749,2.5352383,0.18478711,12095,2.4710441,3.9
2010,"Nelson County, KY",21,16.0,12.539215,7.7798395,1.807192,0.11769695,43629,0.9614467,11.2
2016,"Washington County, KY",21,15.7,11.395429,9.7530556,2.6154249,0.17317697,12109,2.4261873,4.3
2018,"Washington County, KY",21,13.8,11.607146,9.9400568,2.6494963,0.18198453,12023,2.5121357,3.7
2006,"Washington County, KY",21,14.8,10.438532,7.1259222,1.8620268,0.15057611,11456,1.4281347,5.8
2007,"Marion County, KY",21,17.8,15.029391,6.8854346,1.6311097,0.12431905,19458,1.5865941,5.1
2002,"Nelson County, KY",21,,13.919169,5.2221122,1.0981699,0.10695174,38681,0.89664328,5.9
2012,"Marion County, KY",21,20.3,14.085147,8.1693821,1.8799404,0.1374134,19918,1.6688302,8.9
2013,"Nelson County, KY",21,14.7,12.791822,7.5327215,1.908022,0.13145487,44540,0.94766599,7.5
2010,"Marion County, KY",21,18.4,13.480289,8.3362236,1.6970388,0.13009073,19840,1.738021,12.6
2007,"Nelson County, KY",21,11.3,14.35292,6.2518721,1.674473,0.10856735,42020,0.88998401,5.8
2012,"Nelson County, KY",21,17.1,12.58538,7.4465556,1.8561797,0.1262359,44401,0.91275579,8.3
2004,"Washington County, KY",21,15.1,10.718163,6.7752876,1.4484036,0.14706928,11260,1.5638055,5.5
2009,"Nelson County, KY",21,15.8,12.749901,7.6166897,1.7891649,0.11467399,42974,1.0080311,12.4
2010,"Washington County, KY",21,16.7,10.200362,9.2111855,2.2463684,0.1587003,11695,1.6629535,10.1
2004,"Nelson County, KY",21,12.9,14.566957,5.5475416,1.2153792,0.10646607,39947,0.94920832,5.1
2012,"Washington County, KY",21,16.9,10.215659,8.6958265,2.2465563,0.15870062,11821,1.5865834,7.5
2013,"Marion County, KY",21,18.5,14.939429,8.157196,1.8778436,0.14186069,19928,1.737972,8.2
2016,"Nelson County, KY",21,11.6,14.28497,8.3319654,2.1131895,0.14497659,45497,1.3883681,4.6
2005,"Washington County, KY",21,15.3,10.431641,6.7863836,1.5072243,0.14877856,11339,1.5081227,6.0
2002,"Washington County, KY",21,,10.508861,6.2159781,1.1403466,0.14583147,11143,1.4495829,5.8
2006,"Nelson County, KY",21,11.4,14.308481,5.9214916,1.5359287,0.10812572,41424,0.85131627,5.8
2018,"Nelson County, KY",21,12.2,15.293213,8.6819725,2.329886,0.15622203,45813,1.4183728,4.3
2003,"Washington County, KY",21,13.9,10.906356,6.1999626,1.1266379,0.14640884,11222,1.346249,5.7
2005,"Marion County, KY",21,19.7,13.498817,6.4105678,1.2669922,0.123578,19251,1.5800689,5.7
2004,"Marion County, KY",21,16.4,13.321808,6.282825,1.1993321,0.12472464,19066,1.643193,5.0
2019,"Nelson County, KY",21,10.5,15.548555,8.9254713,2.4170604,0.16146475,46233,1.3927616,4.5
2005,"Nelson County, KY",21,12.0,14.423355,5.6818271,1.2786801,0.10723966,40582,0.90740788,6.3
2003,"Nelson County, KY",21,11.8,14.271677,5.2932992,1.1450567,0.10741089,39307,0.82564992,6.1
2015,"Washington County, KY",21,17.1,11.37778,9.9161482,2.5044293,0.16898476,12007,2.6145713,4.5
2016,"Marion County, KY",21,20.1,18.081917,9.7066517,2.211282,0.15787823,19135,2.7418332,4.3
2002,"McCreary County, KY",21,,5.8035994,8.7971945,1.2513361,0.10612009,17320,2.7837992,9.5
2018,"McCreary County, KY",21,33.7,5.8766499,13.466599,2.803838,0.15801041,17290,5.1748424,6.3
2010,"Pulaski County, KY",21,21.5,13.858501,11.732569,2.5616713,0.16277891,63190,3.0663588,10.6
2007,"Pulaski County, KY",21,21.7,14.681654,10.095915,2.2950561,0.15948893,61440,2.8216052,5.9
2012,"Pulaski County, KY",21,23.5,13.772634,11.279952,2.4897974,0.16975784,63514,2.9399228,9.4
2012,"McCreary County, KY",21,41.6,5.6987362,11.333707,2.4488993,0.13251343,18051,3.0766351,13.2
2013,"McCreary County, KY",21,40.7,5.6913772,11.416617,2.3830864,0.13701534,17925,3.227046,13.1
2009,"Pulaski County, KY",21,19.5,13.922971,11.666241,2.4987807,0.16164628,62711,3.1959004,10.3
2010,"McCreary County, KY",21,36.5,6.3061452,11.329684,2.1528406,0.1235814,18328,3.1442063,14.5
2002,"Pulaski County, KY",21,,14.374325,8.9288292,1.6212507,0.1524546,57545,2.8037996,7.1
2018,"Pulaski County, KY",21,19.5,15.040905,13.575291,2.7985024,0.18750775,64584,4.6631007,5.0
2017,"Pulaski County, KY",21,23.7,14.535222,13.580394,2.7338026,0.18579158,64314,4.732513,5.7
2017,"McCreary County, KY",21,34.4,5.867516,13.520865,2.7473738,0.15478931,17372,5.1983814,6.9
2003,"McCreary County, KY",21,27.5,5.6560574,8.8237295,1.3938282,0.10649081,17363,2.59761,9.6
2009,"McCreary County, KY",21,35.4,6.1631379,11.471852,2.2280936,0.12242544,18207,3.2727811,14.0
2015,"Pulaski County, KY",21,23.0,14.670973,13.622808,2.7603498,0.18089004,63862,4.9110575,5.9
